cropped_image_path,item_id,split
/kaggle/working/cropped_images/08_1_front.jpg,id_00002898,train
/kaggle/working/cropped_images/08_2_side.jpg,id_00002898,train
/kaggle/working/cropped_images/08_3_back.jpg,id_00002898,train
/kaggle/working/cropped_images/08_6_flat.jpg,id_00002898,train
/kaggle/working/cropped_images/08_7_additional.jpg,id_00002898,train
/kaggle/working/cropped_images/09_1_front.jpg,id_00002898,train
/kaggle/working/cropped_images/09_2_side.jpg,id_00002898,train
/kaggle/working/cropped_images/09_3_back.jpg,id_00002898,train
/kaggle/working/cropped_images/09_6_flat.jpg,id_00002898,train
/kaggle/working/cropped_images/09_7_additional.jpg,id_00002898,train
/kaggle/working/cropped_images/10_1_front.jpg,id_00002898,train
/kaggle/working/cropped_images/10_2_side.jpg,id_00002898,train
/kaggle/working/cropped_images/10_3_back.jpg,id_00002898,train
/kaggle/working/cropped_images/10_6_flat.jpg,id_00002898,train
/kaggle/working/cropped_images/10_7_additional.jpg,id_00002898,train
/kaggle/working/cropped_images/03_1_front.jpg,id_00002899,train
/kaggle/working/cropped_images/03_2_side.jpg,id_00002899,train
/kaggle/working/cropped_images/03_3_back.jpg,id_00002899,train
/kaggle/working/cropped_images/03_4_full.jpg,id_00002899,train
/kaggle/working/cropped_images/03_7_additional.jpg,id_00002899,train
/kaggle/working/cropped_images/04_1_front.jpg,id_00002899,train
/kaggle/working/cropped_images/04_2_side.jpg,id_00002899,train
/kaggle/working/cropped_images/04_3_back.jpg,id_00002899,train
/kaggle/working/cropped_images/04_7_additional.jpg,id_00002899,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002901,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002901,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002901,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002901,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002901,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002902,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002902,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002902,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00002902,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002902,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002903,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002903,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002903,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002903,train
/kaggle/working/cropped_images/03_1_front.jpg,id_00002910,train
/kaggle/working/cropped_images/03_3_back.jpg,id_00002910,train
/kaggle/working/cropped_images/03_7_additional.jpg,id_00002910,train
/kaggle/working/cropped_images/04_1_front.jpg,id_00002910,train
/kaggle/working/cropped_images/04_2_side.jpg,id_00002910,train
/kaggle/working/cropped_images/04_3_back.jpg,id_00002910,train
/kaggle/working/cropped_images/04_7_additional.jpg,id_00002910,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002911,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002911,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002911,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002912,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002912,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002912,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00002912,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002912,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002913,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002913,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002913,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00002913,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002913,train
/kaggle/working/cropped_images/04_1_front.jpg,id_00002916,train
/kaggle/working/cropped_images/04_2_side.jpg,id_00002916,train
/kaggle/working/cropped_images/04_4_full.jpg,id_00002916,train
/kaggle/working/cropped_images/04_7_additional.jpg,id_00002916,train
/kaggle/working/cropped_images/05_1_front.jpg,id_00002916,train
/kaggle/working/cropped_images/05_3_back.jpg,id_00002916,train
/kaggle/working/cropped_images/05_7_additional.jpg,id_00002916,train
/kaggle/working/cropped_images/06_1_front.jpg,id_00002916,train
/kaggle/working/cropped_images/06_2_side.jpg,id_00002916,train
/kaggle/working/cropped_images/06_3_back.jpg,id_00002916,train
/kaggle/working/cropped_images/06_7_additional.jpg,id_00002916,train
/kaggle/working/cropped_images/07_1_front.jpg,id_00002916,train
/kaggle/working/cropped_images/07_3_back.jpg,id_00002916,train
/kaggle/working/cropped_images/07_7_additional.jpg,id_00002916,train
/kaggle/working/cropped_images/05_1_front.jpg,id_00002917,train
/kaggle/working/cropped_images/05_2_side.jpg,id_00002917,train
/kaggle/working/cropped_images/05_3_back.jpg,id_00002917,train
/kaggle/working/cropped_images/05_4_full.jpg,id_00002917,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002918,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002918,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00002918,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002918,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002919,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002919,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002919,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002919,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002922,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002922,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002922,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002922,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002923,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002923,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002923,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002923,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002924,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002924,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002924,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002924,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002929,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002929,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002929,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002929,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002929,train
/kaggle/working/cropped_images/03_1_front.jpg,id_00002929,train
/kaggle/working/cropped_images/03_2_side.jpg,id_00002929,train
/kaggle/working/cropped_images/03_4_full.jpg,id_00002929,train
/kaggle/working/cropped_images/03_7_additional.jpg,id_00002929,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002932,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002932,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002932,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00002932,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002932,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002936,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002936,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002936,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002936,train
/kaggle/working/cropped_images/03_3_back.jpg,id_00002937,train
/kaggle/working/cropped_images/03_4_full.jpg,id_00002937,train
/kaggle/working/cropped_images/03_7_additional.jpg,id_00002937,train
/kaggle/working/cropped_images/04_1_front.jpg,id_00002937,train
/kaggle/working/cropped_images/04_2_side.jpg,id_00002937,train
/kaggle/working/cropped_images/04_3_back.jpg,id_00002937,train
/kaggle/working/cropped_images/04_7_additional.jpg,id_00002937,train
/kaggle/working/cropped_images/05_1_front.jpg,id_00002942,train
/kaggle/working/cropped_images/05_2_side.jpg,id_00002942,train
/kaggle/working/cropped_images/05_7_additional.jpg,id_00002942,train
/kaggle/working/cropped_images/06_1_front.jpg,id_00002942,train
/kaggle/working/cropped_images/06_2_side.jpg,id_00002942,train
/kaggle/working/cropped_images/06_3_back.jpg,id_00002942,train
/kaggle/working/cropped_images/06_7_additional.jpg,id_00002942,train
/kaggle/working/cropped_images/08_1_front.jpg,id_00002942,train
/kaggle/working/cropped_images/08_2_side.jpg,id_00002942,train
/kaggle/working/cropped_images/08_3_back.jpg,id_00002942,train
/kaggle/working/cropped_images/08_4_full.jpg,id_00002942,train
/kaggle/working/cropped_images/08_7_additional.jpg,id_00002942,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002943,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002943,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002943,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002947,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002947,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002947,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002947,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002947,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002948,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002948,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002948,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002948,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002949,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002949,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002949,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00002949,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002949,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002952,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002952,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002952,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002952,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002952,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002952,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002952,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002952,train
/kaggle/working/cropped_images/03_1_front.jpg,id_00002952,train
/kaggle/working/cropped_images/03_2_side.jpg,id_00002952,train
/kaggle/working/cropped_images/03_3_back.jpg,id_00002952,train
/kaggle/working/cropped_images/03_7_additional.jpg,id_00002952,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002953,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002953,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00002953,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002953,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002956,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002956,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002956,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002956,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002956,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002957,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002957,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002957,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002957,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002957,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002957,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002957,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002957,train
/kaggle/working/cropped_images/03_1_front.jpg,id_00002957,train
/kaggle/working/cropped_images/03_3_back.jpg,id_00002957,train
/kaggle/working/cropped_images/03_4_full.jpg,id_00002957,train
/kaggle/working/cropped_images/03_7_additional.jpg,id_00002957,train
/kaggle/working/cropped_images/04_1_front.jpg,id_00002957,train
/kaggle/working/cropped_images/04_2_side.jpg,id_00002957,train
/kaggle/working/cropped_images/04_3_back.jpg,id_00002957,train
/kaggle/working/cropped_images/04_7_additional.jpg,id_00002957,train
/kaggle/working/cropped_images/04_1_front.jpg,id_00002958,train
/kaggle/working/cropped_images/04_2_side.jpg,id_00002958,train
/kaggle/working/cropped_images/04_3_back.jpg,id_00002958,train
/kaggle/working/cropped_images/04_7_additional.jpg,id_00002958,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002959,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002959,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002959,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002959,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002959,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002961,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002961,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002961,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002961,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002961,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002962,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002962,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002962,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00002962,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002962,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002963,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002963,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002963,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002963,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002966,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002966,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002966,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002966,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002970,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002970,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00002970,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002970,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002972,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002972,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002972,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00002972,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002972,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002973,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002973,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002973,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00002973,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002973,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002975,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002975,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002975,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002975,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002978,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002978,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002978,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002978,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002982,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002982,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002982,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002982,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002982,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002983,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002983,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002983,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002983,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002985,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002985,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002985,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002985,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002987,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002987,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002987,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002987,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002987,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002987,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002989,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002989,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002989,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00002989,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002990,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002990,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002990,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002990,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002991,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002991,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002991,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002991,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002991,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00002994,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00002994,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00002994,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00002994,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00002995,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00002995,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00002995,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00002995,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00002995,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00003001,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00003001,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00003001,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00003001,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00003001,train
/kaggle/working/cropped_images/04_1_front.jpg,id_00003002,train
/kaggle/working/cropped_images/04_2_side.jpg,id_00003002,train
/kaggle/working/cropped_images/04_3_back.jpg,id_00003002,train
/kaggle/working/cropped_images/04_4_full.jpg,id_00003002,train
/kaggle/working/cropped_images/06_1_front.jpg,id_00003002,train
/kaggle/working/cropped_images/06_2_side.jpg,id_00003002,train
/kaggle/working/cropped_images/06_3_back.jpg,id_00003002,train
/kaggle/working/cropped_images/06_4_full.jpg,id_00003002,train
/kaggle/working/cropped_images/07_1_front.jpg,id_00003002,train
/kaggle/working/cropped_images/07_2_side.jpg,id_00003002,train
/kaggle/working/cropped_images/07_3_back.jpg,id_00003002,train
/kaggle/working/cropped_images/07_4_full.jpg,id_00003002,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00003003,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00003003,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00003003,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00003003,train
/kaggle/working/cropped_images/03_1_front.jpg,id_00003003,train
/kaggle/working/cropped_images/03_2_side.jpg,id_00003003,train
/kaggle/working/cropped_images/03_3_back.jpg,id_00003003,train
/kaggle/working/cropped_images/03_7_additional.jpg,id_00003003,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003004,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00003004,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00003004,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003008,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00003008,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00003008,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00003008,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00003008,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003009,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00003009,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00003009,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00003009,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00003009,train
/kaggle/working/cropped_images/05_1_front.jpg,id_00003009,train
/kaggle/working/cropped_images/05_2_side.jpg,id_00003009,train
/kaggle/working/cropped_images/05_3_back.jpg,id_00003009,train
/kaggle/working/cropped_images/05_4_full.jpg,id_00003009,train
/kaggle/working/cropped_images/06_1_front.jpg,id_00003009,train
/kaggle/working/cropped_images/06_2_side.jpg,id_00003009,train
/kaggle/working/cropped_images/06_3_back.jpg,id_00003009,train
/kaggle/working/cropped_images/06_4_full.jpg,id_00003009,train
/kaggle/working/cropped_images/06_7_additional.jpg,id_00003009,train
/kaggle/working/cropped_images/07_1_front.jpg,id_00003009,train
/kaggle/working/cropped_images/07_2_side.jpg,id_00003009,train
/kaggle/working/cropped_images/07_3_back.jpg,id_00003009,train
/kaggle/working/cropped_images/07_4_full.jpg,id_00003009,train
/kaggle/working/cropped_images/07_7_additional.jpg,id_00003009,train
/kaggle/working/cropped_images/08_1_front.jpg,id_00003009,train
/kaggle/working/cropped_images/08_2_side.jpg,id_00003009,train
/kaggle/working/cropped_images/08_3_back.jpg,id_00003009,train
/kaggle/working/cropped_images/08_4_full.jpg,id_00003009,train
/kaggle/working/cropped_images/08_7_additional.jpg,id_00003009,train
/kaggle/working/cropped_images/09_1_front.jpg,id_00003009,train
/kaggle/working/cropped_images/09_2_side.jpg,id_00003009,train
/kaggle/working/cropped_images/09_3_back.jpg,id_00003009,train
/kaggle/working/cropped_images/09_4_full.jpg,id_00003009,train
/kaggle/working/cropped_images/09_7_additional.jpg,id_00003009,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003010,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00003010,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00003010,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00003010,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00003010,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00003011,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00003011,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00003011,train
/kaggle/working/cropped_images/04_1_front.jpg,id_00003012,train
/kaggle/working/cropped_images/04_2_side.jpg,id_00003012,train
/kaggle/working/cropped_images/04_3_back.jpg,id_00003012,train
/kaggle/working/cropped_images/04_7_additional.jpg,id_00003012,train
/kaggle/working/cropped_images/05_1_front.jpg,id_00003012,train
/kaggle/working/cropped_images/05_2_side.jpg,id_00003012,train
/kaggle/working/cropped_images/05_3_back.jpg,id_00003012,train
/kaggle/working/cropped_images/05_7_additional.jpg,id_00003012,train
/kaggle/working/cropped_images/06_1_front.jpg,id_00003012,train
/kaggle/working/cropped_images/06_3_back.jpg,id_00003012,train
/kaggle/working/cropped_images/06_4_full.jpg,id_00003012,train
/kaggle/working/cropped_images/06_7_additional.jpg,id_00003012,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003013,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00003013,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00003013,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00003013,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00003014,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00003014,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00003014,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00003014,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00003014,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00003015,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00003015,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00003015,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00003015,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003016,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00003016,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00003016,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00003016,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00003017,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00003017,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00003017,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00003017,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003019,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00003019,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00003019,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00003019,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00003020,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00003021,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00003021,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00003021,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003025,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00003025,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00003025,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00003025,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00003027,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00003027,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003028,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00003028,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00003028,train
/kaggle/working/cropped_images/01_6_flat.jpg,id_00003028,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00003028,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003029,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00003029,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00003029,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00003029,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00003031,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00003031,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00003031,train
/kaggle/working/cropped_images/02_7_additional.jpg,id_00003031,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003032,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00003032,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00003032,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00003032,train
/kaggle/working/cropped_images/02_1_front.jpg,id_00003032,train
/kaggle/working/cropped_images/02_2_side.jpg,id_00003032,train
/kaggle/working/cropped_images/02_3_back.jpg,id_00003032,train
/kaggle/working/cropped_images/02_4_full.jpg,id_00003032,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003034,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00003034,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00003034,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00003034,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003035,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00003035,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00003035,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00003035,train
/kaggle/working/cropped_images/03_1_front.jpg,id_00003037,train
/kaggle/working/cropped_images/03_2_side.jpg,id_00003037,train
/kaggle/working/cropped_images/03_7_additional.jpg,id_00003037,train
/kaggle/working/cropped_images/04_1_front.jpg,id_00003037,train
/kaggle/working/cropped_images/04_4_full.jpg,id_00003037,train
/kaggle/working/cropped_images/04_7_additional.jpg,id_00003037,train
/kaggle/working/cropped_images/01_1_front.jpg,id_00003039,train
/kaggle/working/cropped_images/01_2_side.jpg,id_00003039,train
/kaggle/working/cropped_images/01_3_back.jpg,id_00003039,train
/kaggle/working/cropped_images/01_4_full.jpg,id_00003039,train
/kaggle/working/cropped_images/01_7_additional.jpg,id_00003039,train
