item_id,image_path,caption
id_00000820,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00000820_06_1_front.jpg,women rompers clothing
id_00000820,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00000820_06_4_full.jpg,women rompers clothing
id_00000821,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Sweaters_id_00000821_03_1_front.jpg,women sweaters clothing
id_00000821,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Sweaters_id_00000821_03_7_additional.jpg,women sweaters clothing
id_00000821,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Sweaters_id_00000821_04_1_front.jpg,women sweaters clothing
id_00000822,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Tees_Tanks_id_00000822_01_2_side.jpg,men tees clothing
id_00000822,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Tees_Tanks_id_00000822_01_3_back.jpg,men tees clothing
id_00000825,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000825_01_1_front.jpg,women dresses clothing
id_00000825,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000825_01_2_side.jpg,women dresses clothing
id_00000825,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000825_01_3_back.jpg,women dresses clothing
id_00000825,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000825_02_1_front.jpg,women dresses clothing
id_00000826,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Denim_id_00000826_01_1_front.jpg,men denim clothing
id_00000826,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Denim_id_00000826_01_2_side.jpg,men denim clothing
id_00000826,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Denim_id_00000826_01_4_full.jpg,men denim clothing
id_00000826,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Denim_id_00000826_01_7_additional.jpg,men denim clothing
id_00000826,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Denim_id_00000826_02_1_front.jpg,men denim clothing
id_00000826,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Denim_id_00000826_02_3_back.jpg,men denim clothing
id_00000826,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Denim_id_00000826_02_7_additional.jpg,men denim clothing
id_00000826,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Denim_id_00000826_03_1_front.jpg,men denim clothing
id_00000826,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Denim_id_00000826_03_4_full.jpg,men denim clothing
id_00000826,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Denim_id_00000826_04_3_back.jpg,men denim clothing
id_00000827,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000827_02_1_front.jpg,women tees clothing
id_00000827,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000827_02_2_side.jpg,women tees clothing
id_00000827,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000827_02_6_flat.jpg,women tees clothing
id_00000829,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000829_04_1_front.jpg,women tees clothing
id_00000829,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000829_04_3_back.jpg,women tees clothing
id_00000829,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000829_04_4_full.jpg,women tees clothing
id_00000829,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000829_05_1_front.jpg,women tees clothing
id_00000829,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000829_06_2_side.jpg,women tees clothing
id_00000829,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000829_06_4_full.jpg,women tees clothing
id_00000829,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000829_06_7_additional.jpg,women tees clothing
id_00000829,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000829_07_4_full.jpg,women tees clothing
id_00000830,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Jackets_Coats_id_00000830_02_3_back.jpg,women jackets clothing
id_00000830,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Jackets_Coats_id_00000830_02_4_full.jpg,women jackets clothing
id_00000836,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Pants_id_00000836_02_4_full.jpg,men pants clothing
id_00000836,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Pants_id_00000836_03_1_front.jpg,men pants clothing
id_00000836,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Pants_id_00000836_03_2_side.jpg,men pants clothing
id_00000836,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Pants_id_00000836_03_3_back.jpg,men pants clothing
id_00000836,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Pants_id_00000836_03_4_full.jpg,men pants clothing
id_00000836,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Pants_id_00000836_04_3_back.jpg,men pants clothing
id_00000836,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Pants_id_00000836_04_4_full.jpg,men pants clothing
id_00000839,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000839_03_3_back.jpg,women tees clothing
id_00000839,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000839_03_7_additional.jpg,women tees clothing
id_00000839,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000839_04_2_side.jpg,women tees clothing
id_00000841,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000841_01_1_front.jpg,women tees clothing
id_00000841,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000841_01_2_side.jpg,women tees clothing
id_00000842,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Jackets_Coats_id_00000842_01_2_side.jpg,women jackets clothing
id_00000842,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Jackets_Coats_id_00000842_01_4_full.jpg,women jackets clothing
id_00000844,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Pants_id_00000844_01_1_front.jpg,men pants clothing
id_00000844,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Pants_id_00000844_01_4_full.jpg,men pants clothing
id_00000845,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Cardigans_id_00000845_03_2_side.jpg,women cardigans clothing
id_00000845,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Cardigans_id_00000845_04_1_front.jpg,women cardigans clothing
id_00000845,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Cardigans_id_00000845_04_3_back.jpg,women cardigans clothing
id_00000845,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Cardigans_id_00000845_04_4_full.jpg,women cardigans clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_01_1_front.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_01_2_side.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_01_4_full.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_02_2_side.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_02_4_full.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_02_6_flat.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_03_3_back.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_04_1_front.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_04_2_side.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_04_3_back.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_04_6_flat.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_06_1_front.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_06_2_side.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_10_1_front.jpg,men shirts clothing
id_00000846,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000846_10_6_flat.jpg,men shirts clothing
id_00000849,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000849_02_3_back.jpg,women dresses clothing
id_00000850,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Sweaters_id_00000850_03_1_front.jpg,women sweaters clothing
id_00000850,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Sweaters_id_00000850_03_7_additional.jpg,women sweaters clothing
id_00000850,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Sweaters_id_00000850_04_3_back.jpg,women sweaters clothing
id_00000850,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Sweaters_id_00000850_05_1_front.jpg,women sweaters clothing
id_00000850,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Sweaters_id_00000850_05_2_side.jpg,women sweaters clothing
id_00000851,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Graphic_Tees_id_00000851_01_1_front.jpg,women graphic clothing
id_00000851,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Graphic_Tees_id_00000851_01_4_full.jpg,women graphic clothing
id_00000855,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shorts_id_00000855_01_2_side.jpg,men shorts clothing
id_00000856,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000856_01_1_front.jpg,women blouses clothing
id_00000856,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000856_01_2_side.jpg,women blouses clothing
id_00000856,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000856_02_3_back.jpg,women blouses clothing
id_00000859,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Sweaters_id_00000859_01_1_front.jpg,men sweaters clothing
id_00000859,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Sweaters_id_00000859_01_2_side.jpg,men sweaters clothing
id_00000867,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Denim_id_00000867_01_1_front.jpg,men denim clothing
id_00000867,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Denim_id_00000867_01_2_side.jpg,men denim clothing
id_00000868,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00000868_02_2_side.jpg,women rompers clothing
id_00000868,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00000868_02_3_back.jpg,women rompers clothing
id_00000869,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Shorts_id_00000869_02_2_side.jpg,women shorts clothing
id_00000869,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Shorts_id_00000869_02_3_back.jpg,women shorts clothing
id_00000871,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000871_02_1_front.jpg,women tees clothing
id_00000871,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000871_02_2_side.jpg,women tees clothing
id_00000872,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000872_02_2_side.jpg,women dresses clothing
id_00000872,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000872_02_3_back.jpg,women dresses clothing
id_00000873,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000873_02_1_front.jpg,women dresses clothing
id_00000873,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000873_02_4_full.jpg,women dresses clothing
id_00000874,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Cardigans_id_00000874_02_1_front.jpg,women cardigans clothing
id_00000874,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Cardigans_id_00000874_02_3_back.jpg,women cardigans clothing
id_00000874,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Cardigans_id_00000874_02_4_full.jpg,women cardigans clothing
id_00000874,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Cardigans_id_00000874_03_1_front.jpg,women cardigans clothing
id_00000874,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Cardigans_id_00000874_04_1_front.jpg,women cardigans clothing
id_00000874,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Cardigans_id_00000874_04_2_side.jpg,women cardigans clothing
id_00000875,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Shorts_id_00000875_01_3_back.jpg,women shorts clothing
id_00000875,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Shorts_id_00000875_01_4_full.jpg,women shorts clothing
id_00000876,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000876_02_1_front.jpg,women blouses clothing
id_00000876,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000876_02_3_back.jpg,women blouses clothing
id_00000882,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000882_02_1_front.jpg,women tees clothing
id_00000882,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000882_02_2_side.jpg,women tees clothing
id_00000883,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00000883_01_1_front.jpg,women rompers clothing
id_00000884,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000884_01_1_front.jpg,women tees clothing
id_00000885,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Shorts_id_00000885_01_1_front.jpg,women shorts clothing
id_00000885,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Shorts_id_00000885_01_4_full.jpg,women shorts clothing
id_00000890,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000890_02_1_front.jpg,women blouses clothing
id_00000890,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000890_02_4_full.jpg,women blouses clothing
id_00000890,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000890_03_1_front.jpg,women blouses clothing
id_00000890,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000890_03_4_full.jpg,women blouses clothing
id_00000890,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000890_04_3_back.jpg,women blouses clothing
id_00000890,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000890_04_4_full.jpg,women tees clothing
id_00000892,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Leggings_id_00000892_01_1_front.jpg,women leggings clothing
id_00000892,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Leggings_id_00000892_01_2_side.jpg,women leggings clothing
id_00000894,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Pants_id_00000894_02_1_front.jpg,women pants clothing
id_00000894,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Pants_id_00000894_02_3_back.jpg,women pants clothing
id_00000896,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000896_06_1_front.jpg,women blouses clothing
id_00000896,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000896_06_3_back.jpg,women blouses clothing
id_00000898,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000898_04_2_side.jpg,men shirts clothing
id_00000898,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000898_04_4_full.jpg,men shirts clothing
id_00000898,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000898_04_6_flat.jpg,men shirts clothing
id_00000900,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Sweaters_id_00000900_03_1_front.jpg,women sweaters clothing
id_00000900,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Sweaters_id_00000900_03_4_full.jpg,women sweaters clothing
id_00000902,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Skirts_id_00000902_01_3_back.jpg,women skirts clothing
id_00000902,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Skirts_id_00000902_01_4_full.jpg,women skirts clothing
id_00000903,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000903_02_2_side.jpg,women dresses clothing
id_00000904,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000904_03_4_full.jpg,women tees clothing
id_00000904,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000904_03_7_additional.jpg,women tees clothing
id_00000904,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000904_04_2_side.jpg,women tees clothing
id_00000904,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000904_04_4_full.jpg,women tees clothing
id_00000906,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000906_01_2_side.jpg,women blouses clothing
id_00000906,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000906_01_3_back.jpg,women blouses clothing
id_00000906,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000906_01_4_full.jpg,women blouses clothing
id_00000906,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000906_02_3_back.jpg,women blouses clothing
id_00000908,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Pants_id_00000908_02_2_side.jpg,women pants clothing
id_00000908,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Pants_id_00000908_02_3_back.jpg,women pants clothing
id_00000911,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Sweatshirts_Hoodies_id_00000911_01_2_side.jpg,men sweatshirts clothing
id_00000911,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Sweatshirts_Hoodies_id_00000911_01_4_full.jpg,men sweatshirts clothing
id_00000912,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000912_03_2_side.jpg,women dresses clothing
id_00000912,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000912_03_3_back.jpg,women dresses clothing
id_00000912,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000912_04_1_front.jpg,women dresses clothing
id_00000912,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000912_04_2_side.jpg,women dresses clothing
id_00000913,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Shorts_id_00000913_02_2_side.jpg,women shorts clothing
id_00000913,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Shorts_id_00000913_02_3_back.jpg,women shorts clothing
id_00000914,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000914_01_1_front.jpg,women tees clothing
id_00000914,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Tees_Tanks_id_00000914_01_4_full.jpg,women tees clothing
id_00000917,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Graphic_Tees_id_00000917_01_3_back.jpg,women graphic clothing
id_00000917,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Graphic_Tees_id_00000917_01_4_full.jpg,women graphic clothing
id_00000919,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Shorts_id_00000919_02_1_front.jpg,women shorts clothing
id_00000919,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Shorts_id_00000919_02_3_back.jpg,women shorts clothing
id_00000921,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Pants_id_00000921_02_1_front.jpg,women pants clothing
id_00000921,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Pants_id_00000921_02_2_side.jpg,women pants clothing
id_00000922,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000922_04_1_front.jpg,women blouses clothing
id_00000922,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00000922_04_4_full.jpg,women blouses clothing
id_00000923,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Shorts_id_00000923_01_2_side.jpg,women shorts clothing
id_00000923,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Shorts_id_00000923_01_3_back.jpg,women shorts clothing
id_00000924,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_WOMEN_Dresses_id_00000924_01_3_back.jpg,women dresses clothing
id_00000925,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000925_01_2_side.jpg,men shirts clothing
id_00000925,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000925_01_3_back.jpg,men shirts clothing
id_00000925,/kaggle/input/datasets/ankithkini/preprocessed-deepfashion-input/split_images/gallery/img_MEN_Shirts_Polos_id_00000925_01_6_flat.jpg,men shirts clothing
